广东频道,#genre#
CCTV-15,http://60.178.151.155:4022/rtp/233.50.201.15:5140$720x576
CCTV-15,http://183.151.61.152:4022/rtp/233.50.201.15:5140$720x576
CCTV-15,http://118.81.48.104:8083/rtp/226.0.2.32:8168$720x576
CCTV-15,http://123.120.54.36:4080/rtp/239.3.1.153:8136
CCTV-15,http://119.98.175.25:85/rtp/239.69.1.155:10566
CCTV-15,http://114.234.58.111:3000/rtp/239.49.1.15:6000
CCTV-16,http://60.220.167.35:8084/rtp/226.0.2.169:9264$1920x1080
CCTV-16,http://171.116.15.89:8085/rtp/226.0.2.169:9264$1920x1080
CCTV-16,http://124.64.189.63:8888/rtp/239.3.1.184:8001$1920x1080
CCTV-16,http://119.98.124.146:4022/rtp/239.69.1.247:11124$1920x1080
CCTV-16,http://219.140.18.32:4001/rtp/239.69.1.247:11124$1920x1080
CCTV-16,http://119.98.175.25:85/rtp/239.69.1.247:11124$1920x1080
CCTV-16,http://114.243.104.92:8888/rtp/239.3.1.184:8001$1920x1080
CCTV-16,http://118.81.197.116:8085/rtp/226.0.2.169:9264$1920x1080
CCTV-16,http://183.185.13.120:8084/rtp/226.0.2.169:9264$1920x1080
CCTV-16,http://60.178.151.155:4022/rtp/233.50.201.192:5140$1920x1080
CCTV-16,http://123.120.54.36:4080/rtp/239.3.1.183:8001
CCTV-16,http://123.120.54.36:4080/rtp/239.3.1.184:8001
CCTV-16,http://119.98.175.25:85/rtp/239.69.1.247:11124
CCTV-16,http://183.185.167.58:8084/rtp/226.0.2.169:9264
CCTV-16,http://183.185.222.245:8083/rtp/226.0.2.169:9264
CCTV-17,http://183.185.222.245:8085/rtp/226.0.2.170:9272$1920x1080
CCTV-17,http://119.98.124.146:4022/rtp/239.69.1.152:10548$1920x1080
CCTV-17,http://sweetown.fun:4000/rtp/239.3.1.151:8144$1920x1080
CCTV-17,http://119.98.175.25:85/rtp/239.69.1.152:10548$1920x1080
CCTV-17,http://60.168.231.251:2000/rtp/238.1.78.178:7296$1920x1080
CCTV-17,http://183.151.61.152:4022/rtp/233.50.200.113:5140$1920x1080
CCTV-17,http://60.178.151.155:4022/rtp/233.50.200.113:5140$1920x1080
CCTV-17,http://60.220.167.35:8084/rtp/226.0.2.207:9568$720x576
CCTV-17,http://171.120.20.181:8004/rtp/226.0.2.207:9568$720x576
CCTV-17,http://183.151.61.152:4022/rtp/233.50.201.35:5140$720x576
CCTV-17,http://123.120.54.36:4080/rtp/239.3.1.151:8144
CCTV-17,http://119.98.175.25:85/rtp/239.69.1.152:10548
CCTV-17,http://114.234.58.111:3000/rtp/239.49.1.7:6000
CCTV-17,http://183.185.167.58:8084/rtp/226.0.2.170:9272
CCTV-17,http://183.185.222.245:8083/rtp/226.0.2.170:9272
卫视频道,#genre#
广东卫视,http://27.11.49.234:8007/rtp/225.0.4.84:7980$1920x1080
广东卫视,http://119.98.124.146:4022/rtp/239.254.96.140:8914$1920x1080
广东卫视,http://119.98.175.25:85/rtp/239.254.96.140:8914$1920x1080
广东卫视,http://60.220.167.35:8084/rtp/226.0.2.146:9080$1920x1080
广东卫视,http://114.243.104.92:8888/rtp/239.3.1.142:8048$1920x1080
广东卫视,http://27.11.49.234:8006/rtp/225.0.4.84:7980$1920x1080
广东卫视,http://113.233.11.142:9000/rtp/232.0.0.130:1234$1920x1080
广东卫视,http://220.192.2.245:8008/rtp/225.0.4.84:7980$1920x1080
广东卫视,http://60.178.151.155:4022/rtp/233.50.200.187:5140$1920x1080
广东卫视,http://124.64.189.63:8888/rtp/239.3.1.142:8048$1920x1080
广东卫视,http://60.168.231.251:2000/rtp/238.1.78.161:7160$1920x1080
广东卫视,http://171.120.20.181:8004/rtp/226.0.2.45:8272$720x576
广东卫视,http://123.120.54.36:4080/rtp/239.3.1.142:8048
广东卫视,http://119.98.175.25:85/rtp/239.254.96.140:8914
广东卫视,http://114.234.58.111:3000/rtp/239.49.1.39:6000
浙江卫视,http://119.98.124.146:4022/rtp/239.254.96.143:8932$1920x1080
浙江卫视,http://119.98.175.25:85/rtp/239.254.96.143:8932$1920x1080
浙江卫视,http://60.220.167.35:8084/rtp/226.0.2.144:9064$1920x1080
浙江卫视,http://27.11.49.234:8006/rtp/225.0.4.81:7980$1920x1080
浙江卫视,http://sweetown.fun:4000/rtp/239.3.1.137:8036$1920x1080
浙江卫视,http://60.168.231.251:2000/rtp/238.1.78.164:7184$1920x1080
浙江卫视,http://124.64.189.63:8888/rtp/239.3.1.137:8036$1920x1080
浙江卫视,http://220.192.2.245:8008/rtp/225.0.4.81:7980$1920x1080
浙江卫视,http://60.220.167.35:8084/rtp/226.0.2.36:8200$720x576
浙江卫视,http://183.185.222.245:8083/rtp/226.0.2.36:8200$720x576
浙江卫视,http://118.81.48.104:8083/rtp/226.0.2.36:8200$720x576
浙江卫视,http://123.120.54.36:4080/rtp/239.3.1.137:8036
浙江卫视,http://119.98.175.25:85/rtp/239.254.96.143:8932
浙江卫视,http://114.234.58.111:3000/rtp/239.49.1.34:6000
浙江卫视,http://114.234.58.111:3000/rtp/239.49.8.139:6000
湖南卫视,http://171.120.20.181:8004/rtp/226.0.2.143:9056$1920x1080
湖南卫视,http://220.192.2.245:8008/rtp/225.0.4.75:7980$1920x1080
湖南卫视,http://114.243.104.92:8888/rtp/239.3.1.132:8012$1920x1080
湖南卫视,http://119.98.175.25:85/rtp/239.254.96.139:8908$1920x1080
湖南卫视,http://60.178.151.155:4022/rtp/233.50.201.103:5140$1920x1080
湖南卫视,http://60.220.167.35:8084/rtp/226.0.2.33:8176$720x576
湖南卫视,http://171.120.20.181:8004/rtp/226.0.2.33:8176$720x576
湖南卫视,http://60.178.151.155:4022/rtp/233.50.201.52:5140$720x576
湖南卫视,http://123.120.54.36:4080/rtp/239.3.1.132:8012
湖南卫视,http://119.98.175.25:85/rtp/239.254.96.139:8908
湖南卫视,http://114.234.58.111:3000/rtp/239.49.1.38:6000
湖南卫视,http://114.234.58.111:3000/rtp/239.49.8.142:6000
湖南卫视,http://183.185.167.58:8084/rtp/226.0.2.143:9056
湖南卫视,http://183.185.222.245:8083/rtp/226.0.2.143:9056
湖南卫视,http://60.220.167.35:8083/rtp/226.0.2.143:9056
北京卫视,http://60.220.167.35:8084/rtp/226.0.2.177:9328$1920x1080
北京卫视,http://220.192.2.245:8008/rtp/225.0.4.78:7980$1920x1080
北京卫视,http://60.178.151.155:4022/rtp/233.50.201.107:5140$1920x1080
北京卫视,http://60.168.231.251:2000/rtp/238.1.78.162:7168$1920x1080
北京卫视,http://171.120.20.181:8004/rtp/226.0.2.39:8224$720x576
北京卫视,http://60.178.151.155:4022/rtp/233.50.201.40:5140$720x576
北京卫视,http://183.151.61.152:4022/rtp/233.50.201.40:5140$720x576
北京卫视,http://119.98.175.25:85/rtp/239.254.96.141:8920
北京卫视,http://114.234.58.111:3000/rtp/239.49.1.33:6000
北京卫视,http://114.234.58.111:3000/rtp/239.49.8.141:6000
北京卫视,http://183.185.167.58:8084/rtp/226.0.2.177:9328
北京卫视,http://183.185.222.245:8083/rtp/226.0.2.177:9328
北京卫视,http://60.220.167.35:8083/rtp/226.0.2.177:9328
北京卫视,http://60.220.167.139:8085/rtp/226.0.2.177:9328
北京卫视,http://183.185.167.58:8084/rtp/226.0.2.39:8224
湖北卫视,http://119.98.124.146:4022/rtp/239.254.96.115:8664$1920x1080
湖北卫视,http://119.98.175.25:85/rtp/239.254.96.115:8664$1920x1080
湖北卫视,http://60.168.231.251:2000/rtp/238.1.78.168:7216$1920x1080
湖北卫视,http://sweetown.fun:4000/rtp/239.3.1.138:8044$1920x1080
湖北卫视,http://183.185.222.245:8085/rtp/226.0.2.150:9112$1920x1080
湖北卫视,http://60.220.167.35:8084/rtp/226.0.2.150:9112$1920x1080
湖北卫视,http://118.81.48.104:8083/rtp/226.0.2.150:9112$1920x1080
湖北卫视,http://171.120.20.181:8004/rtp/226.0.2.150:9112$1920x1080
湖北卫视,http://124.64.189.63:8888/rtp/239.3.1.138:8044$1920x1080
湖北卫视,http://60.178.151.155:4022/rtp/233.50.201.114:5140$1920x1080
湖北卫视,http://171.120.20.181:8004/rtp/226.0.2.49:8304$720x576
湖北卫视,http://171.117.245.185:8084/rtp/226.0.2.49:8304$720x576
湖北卫视,http://60.178.151.155:4022/rtp/233.50.201.43:5140$720x576
湖北卫视,http://60.220.167.35:8084/rtp/226.0.2.49:8304$720x576
湖北卫视,http://123.120.54.36:4080/rtp/239.3.1.138:8044
黑龙江卫视,http://119.98.175.25:85/rtp/239.254.96.138:8902$1920x1080
黑龙江卫视,http://114.243.104.92:8888/rtp/239.3.1.133:8016$1920x1080
黑龙江卫视,http://220.192.2.245:8008/rtp/225.0.4.201:7980$1920x1080
黑龙江卫视,http://113.233.11.142:9000/rtp/232.0.0.95:1234$1920x1080
黑龙江卫视,http://119.98.124.146:4022/rtp/239.254.96.138:8902$1920x1080
黑龙江卫视,http://60.220.167.35:8084/rtp/226.0.2.151:9120$1920x1080
黑龙江卫视,http://sweetown.fun:4000/rtp/239.3.1.133:8016$1920x1080
黑龙江卫视,http://60.168.231.251:2000/rtp/238.1.78.159:7144$1920x1080
黑龙江卫视,http://60.178.151.155:4022/rtp/233.50.201.115:5140$1920x1080
黑龙江卫视,http://124.64.189.63:8888/rtp/239.3.1.133:8016$1920x1080
黑龙江卫视,http://60.220.167.35:8084/rtp/226.0.2.48:8296$720x576
黑龙江卫视,http://171.120.20.181:8004/rtp/226.0.2.48:8296$720x576
黑龙江卫视,http://123.120.54.36:4080/rtp/239.3.1.133:8016
黑龙江卫视,http://119.98.175.25:85/rtp/239.254.96.138:8902
黑龙江卫视,http://114.234.58.111:3000/rtp/239.49.1.50:6000
安徽卫视,http://119.98.175.25:85/rtp/239.69.1.70:10060$1920x1080
安徽卫视,http://60.220.167.35:8084/rtp/226.0.2.145:9072$1920x1080
安徽卫视,http://119.98.124.146:4022/rtp/239.69.1.70:10060$1920x1080
安徽卫视,http://27.11.49.234:8006/rtp/225.0.4.133:7980$1920x1080
安徽卫视,http://220.192.2.245:8008/rtp/225.0.4.133:7980$1920x1080
安徽卫视,http://114.243.104.92:8888/rtp/239.3.1.211:8064$1920x1080
安徽卫视,http://113.233.11.142:9000/rtp/232.0.0.141:1234$1920x1080
安徽卫视,http://sweetown.fun:4000/rtp/239.3.1.211:8064$1920x1080
安徽卫视,http://60.178.151.155:4022/rtp/233.50.201.113:5140$1920x1080
安徽卫视,http://124.64.189.63:8888/rtp/239.3.1.211:8064$1920x1080
安徽卫视,http://60.168.231.251:2000/rtp/238.1.78.150:7072$1920x1080
安徽卫视,http://60.220.167.35:8084/rtp/226.0.2.37:8208$720x576
安徽卫视,http://171.120.20.181:8004/rtp/226.0.2.37:8208$720x576
安徽卫视,http://60.178.151.155:4022/rtp/233.50.201.62:5140$720x576
安徽卫视,http://183.151.61.152:4022/rtp/233.50.201.62:5140$720x576
重庆卫视,http://119.98.124.146:4022/rtp/239.69.1.149:10530$1920x1080
重庆卫视,http://60.220.167.35:8084/rtp/226.0.2.174:9304$1920x1080
重庆卫视,http://119.98.175.25:85/rtp/239.69.1.149:10530$1920x1080
重庆卫视,http://sweetown.fun:4000/rtp/239.3.1.122:8160$1920x1080
重庆卫视,http://60.168.231.251:2000/rtp/238.1.78.31:6176$1920x1080
重庆卫视,http://114.243.104.92:8888/rtp/239.3.1.122:8160$1920x1080
重庆卫视,http://60.178.151.155:4022/rtp/233.50.201.143:5140$1920x1080
重庆卫视,http://124.64.189.63:8888/rtp/239.3.1.122:8160$1920x1080
重庆卫视,http://171.120.20.181:8004/rtp/226.0.2.50:8312$720x576
重庆卫视,http://60.220.167.35:8084/rtp/226.0.2.50:8312$720x576
重庆卫视,http://183.185.222.245:8085/rtp/226.0.2.50:8312$720x576
重庆卫视,http://183.151.61.152:4022/rtp/233.50.201.66:5140$720x576
重庆卫视,http://60.178.151.155:4022/rtp/233.50.201.66:5140$720x576
重庆卫视,http://123.120.54.36:4080/rtp/239.3.1.122:8160
重庆卫视,http://119.98.175.25:85/rtp/239.69.1.149:10530
东方卫视,http://171.120.20.181:8004/rtp/226.0.2.175:9312$1920x1080
东方卫视,http://119.98.175.25:85/rtp/239.69.1.173:10674$1920x1080
东方卫视,http://60.220.167.35:8084/rtp/226.0.2.175:9312$1920x1080
东方卫视,http://220.192.2.245:8008/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://27.11.49.234:8006/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://sweetown.fun:4000/rtp/239.3.1.136:8032$1920x1080
东方卫视,http://60.168.231.251:2000/rtp/238.1.78.163:7176$1920x1080
东方卫视,http://60.178.151.155:4022/rtp/233.50.201.125:5140$1920x1080
东方卫视,http://124.64.189.63:8888/rtp/239.3.1.136:8032$1920x1080
东方卫视,http://171.120.20.181:8004/rtp/226.0.2.34:8184$720x576
东方卫视,http://60.178.151.155:4022/rtp/233.50.201.68:5140$720x576
东方卫视,http://118.81.48.104:8083/rtp/226.0.2.34:8184$720x576
东方卫视,http://123.120.54.36:4080/rtp/239.3.1.136:8032
东方卫视,http://119.98.175.25:85/rtp/239.69.1.173:10674
东方卫视,http://114.234.58.111:3000/rtp/239.49.1.32:6000
东南卫视,http://119.98.124.146:4022/rtp/239.69.1.108:10286$1920x1080
东南卫视,http://119.98.175.25:85/rtp/239.69.1.108:10286$1920x1080
东南卫视,http://171.120.20.181:8004/rtp/226.0.2.188:9416$1920x1080
东南卫视,http://60.220.167.35:8084/rtp/226.0.2.188:9416$1920x1080
东南卫视,http://sweetown.fun:4000/rtp/239.3.1.156:8148$1920x1080
东南卫视,http://183.151.61.152:4022/rtp/233.50.201.146:5140$1920x1080
东南卫视,http://60.168.231.251:2000/rtp/238.1.78.22:6104$1920x1080
东南卫视,http://124.64.189.63:8888/rtp/239.3.1.156:8148$1920x1080
东南卫视,http://27.10.134.196:8003/rtp/225.0.4.200:7980$720x576
东南卫视,http://171.120.20.181:8004/rtp/226.0.2.40:8232$720x576
东南卫视,http://60.220.167.35:8084/rtp/226.0.2.40:8232$720x576
东南卫视,http://183.151.61.152:4022/rtp/233.50.201.58:5140$720x576
东南卫视,http://123.120.54.36:4080/rtp/239.3.1.156:8148
东南卫视,http://119.98.175.25:85/rtp/239.69.1.108:10286
东南卫视,http://114.234.58.111:3000/rtp/239.49.1.45:6000
甘肃卫视,http://171.120.20.181:8004/rtp/226.0.2.55:8352$720x576
甘肃卫视,http://sweetown.fun:4000/rtp/239.3.1.49:8188$720x576
甘肃卫视,http://183.191.208.95:8085/rtp/226.0.2.55:8352$720x576
甘肃卫视,http://221.198.182.240:8888/rtp/225.1.1.30:5002$720x576
甘肃卫视,http://114.243.104.92:8888/rtp/239.3.1.49:8188$720x576
甘肃卫视,http://114.246.181.171:4022/rtp/239.3.1.49:8188$720x576
甘肃卫视,http://118.81.197.116:8085/rtp/226.0.2.55:8352$720x576
甘肃卫视,http://113.233.11.142:9000/rtp/232.0.0.50:1234$720x576
甘肃卫视,http://60.220.167.35:8084/rtp/226.0.2.55:8352$720x576
甘肃卫视,http://183.185.222.245:8085/rtp/226.0.2.55:8352$720x576
甘肃卫视,http://118.81.48.104:8083/rtp/226.0.2.55:8352$720x576
甘肃卫视,http://123.120.54.36:4080/rtp/239.3.1.49:8188
甘肃卫视,http://114.234.58.111:3000/rtp/239.49.1.238:6000
甘肃卫视,http://183.185.167.58:8084/rtp/226.0.2.55:8352
甘肃卫视,http://183.185.222.245:8083/rtp/226.0.2.55:8352
广西卫视,http://119.98.124.146:4022/rtp/239.69.1.191:10788$1920x1080
广西卫视,http://www.dsmcloud.top:8888/udp/239.81.0.107:4056$1920x1080
广西卫视,http://119.98.175.25:85/rtp/239.69.1.191:10788$1920x1080
广西卫视,http://171.120.20.181:8004/rtp/226.0.2.231:9760$1920x1080
广西卫视,http://60.220.167.35:8084/rtp/226.0.2.231:9760$1920x1080
广西卫视,http://171.120.20.181:8004/rtp/226.0.2.46:8280$720x576
广西卫视,http://60.220.167.35:8084/rtp/226.0.2.46:8280$720x576
广西卫视,http://113.233.11.142:9000/rtp/232.0.0.76:1234$720x576
广西卫视,http://114.243.104.92:8888/rtp/239.3.1.39:8300$720x576
广西卫视,http://118.81.48.104:8083/rtp/226.0.2.46:8280$720x576
广西卫视,http://124.64.189.63:8888/rtp/239.3.1.39:8300$720x576
广西卫视,http://60.168.231.251:2000/rtp/238.1.78.70:6432$720x576
广西卫视,http://123.120.54.36:4080/rtp/239.3.1.39:8300
广西卫视,http://119.98.175.25:85/rtp/239.69.1.191:10788
广西卫视,http://114.234.58.111:3000/rtp/239.49.1.40:6000
贵州卫视,http://60.220.167.35:8084/rtp/226.0.2.180:9352$1920x1080
贵州卫视,http://171.120.20.181:8004/rtp/226.0.2.180:9352$1920x1080
贵州卫视,http://113.233.11.142:9000/rtp/232.0.0.181:1234$1920x1080
贵州卫视,http://119.98.124.146:4022/rtp/239.69.1.150:10536$1920x1080
贵州卫视,http://114.243.104.92:8888/rtp/239.3.1.149:8076$1920x1080
贵州卫视,http://60.168.231.251:2000/rtp/238.1.78.244:7824$1920x1080
贵州卫视,http://60.178.151.155:4022/rtp/233.50.201.142:5140$1920x1080
贵州卫视,http://124.64.189.63:8888/rtp/239.3.1.149:8076$1920x1080
贵州卫视,http://60.220.167.35:8084/rtp/226.0.2.43:8256$720x576
贵州卫视,http://171.120.20.181:8004/rtp/226.0.2.43:8256$720x576
贵州卫视,http://60.178.151.155:4022/rtp/233.50.201.69:5140$720x576
贵州卫视,http://123.120.54.36:4080/rtp/239.3.1.149:8076
贵州卫视,http://119.98.175.25:85/rtp/239.69.1.150:10536
贵州卫视,http://114.234.58.111:3000/rtp/239.49.1.52:6000
贵州卫视,http://114.234.58.111:3000/rtp/239.49.8.174:6000
海南卫视,http://60.220.167.35:8084/rtp/226.0.2.212:9608$1920x1080
海南卫视,http://119.98.175.25:85/rtp/239.69.1.151:10542$1920x1080
海南卫视,http://183.185.222.245:8085/rtp/226.0.2.61:8400$720x576
海南卫视,http://114.243.104.92:8888/rtp/239.3.1.45:8304$720x576
海南卫视,http://60.178.151.155:4022/rtp/233.50.201.55:5140$720x576
海南卫视,http://124.64.189.63:8888/rtp/239.3.1.45:8304$720x576
海南卫视,http://183.151.61.152:4022/rtp/233.50.201.55:5140$720x576
海南卫视,http://123.120.54.36:4080/rtp/239.3.1.45:8304
海南卫视,http://119.98.175.25:85/rtp/239.69.1.151:10542
海南卫视,http://114.234.58.111:3000/rtp/239.49.1.41:6000
海南卫视,http://114.234.58.111:3000/rtp/239.49.8.212:6000
海南卫视,http://183.185.167.58:8084/rtp/226.0.2.61:8400
海南卫视,http://183.185.222.245:8083/rtp/226.0.2.61:8400
海南卫视,http://60.220.167.35:8083/rtp/226.0.2.61:8400
海南卫视,http://60.220.167.139:8085/rtp/226.0.2.61:8400
河北卫视,http://119.98.175.25:85/rtp/239.69.1.157:10578$1920x1080
河北卫视,http://119.98.124.146:4022/rtp/239.69.1.157:10578$1920x1080
河北卫视,http://220.192.2.245:8008/rtp/225.0.4.174:7980$1920x1080
河北卫视,http://sweetown.fun:4000/rtp/239.3.1.148:8072$1920x1080
河北卫视,http://60.168.231.251:2000/rtp/238.1.78.245:7832$1920x1080
河北卫视,http://60.220.167.35:8084/rtp/226.0.2.178:9336$1920x1080
河北卫视,http://60.178.151.155:4022/rtp/233.50.201.140:5140$1920x1080
河北卫视,http://124.64.189.63:8888/rtp/239.3.1.148:8072$1920x1080
河北卫视,http://171.120.20.181:8004/rtp/226.0.2.65:8432$720x576
河北卫视,http://113.233.11.142:9000/rtp/232.0.0.49:1234$720x576
河北卫视,http://60.178.151.155:4022/rtp/233.50.201.50:5140$720x576
河北卫视,http://60.220.167.35:8084/rtp/226.0.2.65:8432$720x576
河北卫视,http://123.120.54.36:4080/rtp/239.3.1.148:8072
河北卫视,http://119.98.175.25:85/rtp/239.69.1.157:10578
河北卫视,http://114.234.58.111:3000/rtp/239.49.1.236:6000
河南卫视,http://60.178.151.155:4022/rtp/233.50.201.144:5140$1920x1080
河南卫视,http://119.98.175.25:85/rtp/239.69.1.168:10644$1920x1080
河南卫视,http://60.220.167.35:8084/rtp/226.0.2.52:8328$1920x1080
河南卫视,http://119.98.124.146:4022/rtp/239.69.1.168:10644$1920x1080
河南卫视,http://60.168.231.251:2000/rtp/238.1.79.65:4632$1920x1080
河南卫视,http://171.117.245.185:8084/rtp/226.0.2.195:9472$720x576
河南卫视,http://60.220.167.35:8084/rtp/226.0.2.195:9472$720x576
河南卫视,http://118.81.48.104:8083/rtp/226.0.2.195:9472$720x576
河南卫视,http://sweetown.fun:4000/rtp/239.3.1.27:8128$720x576
河南卫视,http://113.233.11.142:9000/rtp/232.0.0.80:1234$720x576
河南卫视,http://124.64.189.63:8888/rtp/239.3.1.27:8128$720x576
河南卫视,http://60.178.151.155:4022/rtp/233.50.201.44:5140$720x576
河南卫视,http://114.243.104.92:8888/rtp/239.3.1.27:8128$720x576
河南卫视,http://118.81.48.104:8085/rtp/226.0.2.195:9472$720x576
河南卫视,http://123.120.54.36:4080/rtp/239.3.1.27:8128
吉林卫视,http://119.98.175.25:85/rtp/239.69.1.212:10914$1920x1080
吉林卫视,http://sweetown.fun:4000/rtp/239.3.1.240:8172$1920x1080
吉林卫视,http://60.220.167.35:8084/rtp/226.0.2.58:8376$1920x1080
吉林卫视,http://119.98.124.146:4022/rtp/239.69.1.212:10914$1920x1080
吉林卫视,http://118.81.197.116:8085/rtp/226.0.2.58:8376$1920x1080
吉林卫视,http://113.233.11.142:9000/rtp/232.0.0.180:1234$1920x1080
吉林卫视,http://114.243.104.92:8888/rtp/239.3.1.240:8172$1920x1080
吉林卫视,http://60.168.231.251:2000/rtp/238.1.79.48:4496$1920x1080
吉林卫视,http://124.64.189.63:8888/rtp/239.3.1.240:8172$1920x1080
吉林卫视,http://60.220.167.35:8084/rtp/226.0.2.199:9504$720x576
吉林卫视,http://171.120.20.181:8004/rtp/226.0.2.199:9504$720x576
吉林卫视,http://183.151.61.152:4022/rtp/233.50.201.48:5140$720x576
吉林卫视,http://123.120.54.36:4080/rtp/239.3.1.240:8172
吉林卫视,http://119.98.175.25:85/rtp/239.69.1.212:10914
吉林卫视,http://114.234.58.111:3000/rtp/239.49.1.49:6000
江苏卫视,http://119.98.124.146:4022/rtp/239.69.1.174:10680$1920x1080
江苏卫视,http://119.98.175.25:85/rtp/239.69.1.174:10680$1920x1080
江苏卫视,http://171.120.20.181:8004/rtp/226.0.2.176:9320$1920x1080
江苏卫视,http://27.11.49.234:8006/rtp/225.0.4.79:7980$1920x1080
江苏卫视,http://220.192.2.245:8008/rtp/225.0.4.79:7980$1920x1080
江苏卫视,http://60.220.167.35:8084/rtp/226.0.2.176:9320$1920x1080
江苏卫视,http://sweetown.fun:4000/rtp/239.3.1.135:8028$1920x1080
江苏卫视,http://60.168.231.251:2000/rtp/238.1.78.165:7192$1920x1080
江苏卫视,http://124.64.189.63:8888/rtp/239.3.1.135:8028$1920x1080
江苏卫视,http://60.178.151.155:4022/rtp/233.50.201.106:5140$1920x1080
江苏卫视,http://171.120.20.181:8004/rtp/226.0.2.38:8216$720x576
江苏卫视,http://60.220.167.35:8084/rtp/226.0.2.38:8216$720x576
江苏卫视,http://123.120.54.36:4080/rtp/239.3.1.135:8028
江苏卫视,http://119.98.175.25:85/rtp/239.69.1.174:10680
江苏卫视,http://114.234.58.111:3000/rtp/239.49.1.16:6000
江西卫视,http://183.185.222.245:8085/rtp/226.0.2.54:8344$1920x1080
江西卫视,http://sweetown.fun:4000/rtp/239.3.1.123:8164$1920x1080
江西卫视,http://119.98.124.146:4022/rtp/239.69.1.126:10394$1920x1080
江西卫视,http://60.220.167.35:8084/rtp/226.0.2.54:8344$1920x1080
江西卫视,http://119.98.175.25:85/rtp/239.69.1.126:10394$1920x1080
江西卫视,http://118.81.48.104:8083/rtp/226.0.2.54:8344$1920x1080
江西卫视,http://60.168.231.251:2000/rtp/238.1.78.26:6136$1920x1080
江西卫视,http://124.64.189.63:8888/rtp/239.3.1.123:8164$1920x1080
江西卫视,http://60.178.151.155:4022/rtp/233.50.201.145:5140$1920x1080
江西卫视,http://27.10.134.196:8003/rtp/225.0.4.203:7980$720x576
江西卫视,http://60.220.167.35:8084/rtp/226.0.2.198:9496$720x576
江西卫视,http://171.120.20.181:8004/rtp/226.0.2.198:9496$720x576
江西卫视,http://183.185.222.245:8084/rtp/226.0.2.198:9496$720x576
江西卫视,http://113.233.11.142:9000/rtp/232.0.0.82:1234$720x576
江西卫视,http://60.178.151.155:4022/rtp/233.50.201.53:5140$720x576
辽宁卫视,http://183.185.222.245:8085/rtp/226.0.2.173:9296$1920x1080
辽宁卫视,http://118.81.48.104:8083/rtp/226.0.2.173:9296$1920x1080
辽宁卫视,http://119.98.175.25:85/rtp/239.69.1.71:10066$1920x1080
辽宁卫视,http://60.220.167.35:8084/rtp/226.0.2.173:9296$1920x1080
辽宁卫视,http://sweetown.fun:4000/rtp/239.3.1.210:8056$1920x1080
辽宁卫视,http://27.11.49.234:8006/rtp/225.0.4.98:7980$1920x1080
辽宁卫视,http://119.98.124.146:4022/rtp/239.69.1.71:10066$1920x1080
辽宁卫视,http://113.233.11.142:9000/rtp/232.0.0.126:1234$1920x1080
辽宁卫视,http://171.120.20.181:8004/rtp/226.0.2.173:9296$1920x1080
辽宁卫视,http://60.168.231.251:2000/rtp/238.1.78.21:6096$1920x1080
辽宁卫视,http://60.178.151.155:4022/rtp/233.50.201.141:5140$1920x1080
辽宁卫视,http://124.64.189.63:8888/rtp/239.3.1.210:8056$1920x1080
辽宁卫视,http://114.243.104.92:8888/rtp/239.3.1.210:8056$1920x1080
辽宁卫视,http://60.220.167.35:8084/rtp/226.0.2.35:8192$720x576
辽宁卫视,http://123.120.54.36:4080/rtp/239.3.1.210:8056
内蒙古卫视,http://118.81.48.104:8083/rtp/226.0.2.63:8416$720x576
内蒙古卫视,http://sweetown.fun:4000/rtp/239.3.1.43:8176$720x576
内蒙古卫视,http://114.252.229.100:8000/rtp/239.3.1.43:8176$720x576
内蒙古卫视,http://171.120.20.181:8004/rtp/226.0.2.63:8416$720x576
内蒙古卫视,http://114.243.104.92:8888/rtp/239.3.1.43:8176$720x576
内蒙古卫视,http://221.198.182.240:8888/rtp/225.1.1.32:5002$720x576
内蒙古卫视,http://124.64.189.63:8888/rtp/239.3.1.43:8176$720x576
内蒙古卫视,http://60.168.231.251:2000/rtp/238.1.78.103:6696$720x576
内蒙古卫视,http://113.233.11.142:9000/rtp/232.0.0.111:1234$720x576
内蒙古卫视,http://60.220.167.35:8084/rtp/226.0.2.63:8416$720x576
内蒙古卫视,http://183.185.13.120:8084/rtp/226.0.2.63:8416$720x576
内蒙古卫视,http://183.185.222.245:8083/rtp/226.0.2.63:8416$720x576
内蒙古卫视,http://183.185.222.245:8085/rtp/226.0.2.63:8416$720x576
内蒙古卫视,http://123.120.54.36:4080/rtp/239.3.1.43:8176
内蒙古卫视,http://114.234.58.111:3000/rtp/239.49.1.240:6000
宁夏卫视,http://171.120.20.181:8004/rtp/226.0.2.64:8424$720x576
宁夏卫视,http://118.81.48.104:8083/rtp/226.0.2.64:8424$720x576
宁夏卫视,http://sweetown.fun:4000/rtp/239.3.1.46:8124$720x576
宁夏卫视,http://114.243.104.92:8888/rtp/239.3.1.46:8124$720x576
宁夏卫视,http://114.246.181.171:4022/rtp/239.3.1.46:8124$720x576
宁夏卫视,http://60.178.151.155:4022/rtp/233.50.201.57:5140$720x576
宁夏卫视,http://221.198.182.240:8888/rtp/225.1.1.56:5002$720x576
宁夏卫视,http://124.64.189.63:8888/rtp/239.3.1.46:8124$720x576
